county,town,office,district,party,candidate,votes
Orange,Randolph,U.S. House,1,Democratic,Peter Welch,980
Windsor,Reading,U.S. House,1,Democratic,Peter Welch,162
Bennington,Readsboro,U.S. House,1,Democratic,Peter Welch,137
Franklin,Richford,U.S. House,1,Democratic,Peter Welch,301
Chittenden,Richmond,U.S. House,1,Democratic,Peter Welch,1187
Addison,Ripton,U.S. House,1,Democratic,Peter Welch,192
Windsor,Rochester,U.S. House,1,Democratic,Peter Welch,293
Windham,Rockingham,U.S. House,1,Democratic,Peter Welch,837
Washington,Roxbury,U.S. House,1,Democratic,Peter Welch,160
Windsor,Royalton,U.S. House,1,Democratic,Peter Welch,554
Bennington,Rupert,U.S. House,1,Democratic,Peter Welch,160
Rutland,Rutland City,U.S. House,1,Democratic,Peter Welch,2739
Rutland,Rutland Town,U.S. House,1,Democratic,Peter Welch,882
Caledonia,Ryegate,U.S. House,1,Democratic,Peter Welch,225
Addison,Salisbury,U.S. House,1,Democratic,Peter Welch,187
Bennington,Sandgate,U.S. House,1,Democratic,Peter Welch,63
Bennington,Searsburg,U.S. House,1,Democratic,Peter Welch,11
Bennington,Shaftsbury,U.S. House,1,Democratic,Peter Welch,660
Windsor,Sharon,U.S. House,1,Democratic,Peter Welch,324
Caledonia,Sheffield,U.S. House,1,Democratic,Peter Welch,97
Chittenden,Shelburne,U.S. House,1,Democratic,Peter Welch,2019
Franklin,Sheldon,U.S. House,1,Democratic,Peter Welch,290
Addison,Shoreham,U.S. House,1,Democratic,Peter Welch,254
Rutland,Shrewsbury,U.S. House,1,Democratic,Peter Welch,274
Chittenden,South Burlington,U.S. House,1,Democratic,Peter Welch,3893
Grand Isle,South Hero,U.S. House,1,Democratic,Peter Welch,544
Windsor,Springfield,U.S. House,1,Democratic,Peter Welch,1174
Franklin,Saint Albans City,U.S. House,1,Democratic,Peter Welch,1082
Franklin,Saint Albans Town,U.S. House,1,Democratic,Peter Welch,1073
Chittenden,Saint George,U.S. House,1,Democratic,Peter Welch,127
Caledonia,Saint Johnsbury,U.S. House,1,Democratic,Peter Welch,1118
Bennington,Stamford,U.S. House,1,Democratic,Peter Welch,140
Caledonia,Stannard,U.S. House,1,Democratic,Peter Welch,62
Addison,Starksboro,U.S. House,1,Democratic,Peter Welch,446
Windsor,Stockbridge,U.S. House,1,Democratic,Peter Welch,131
Lamoille,Stowe,U.S. House,1,Democratic,Peter Welch,959
Orange,Strafford,U.S. House,1,Democratic,Peter Welch,375
Windham,Stratton,U.S. House,1,Democratic,Peter Welch,37
Rutland,Sudbury,U.S. House,1,Democratic,Peter Welch,139
Bennington,Sunderland,U.S. House,1,Democratic,Peter Welch,182
Caledonia,Sutton,U.S. House,1,Democratic,Peter Welch,129
Franklin,Swanton,U.S. House,1,Democratic,Peter Welch,911
Orange,Thetford,U.S. House,1,Democratic,Peter Welch,826
Rutland,Tinmouth,U.S. House,1,Democratic,Peter Welch,121
Orange,Topsham,U.S. House,1,Democratic,Peter Welch,141
Windham,Townshend,U.S. House,1,Democratic,Peter Welch,231
Orleans,Troy,U.S. House,1,Democratic,Peter Welch,236
Orange,Tunbridge,U.S. House,1,Democratic,Peter Welch,369
Chittenden,Underhill,U.S. House,1,Democratic,Peter Welch,874
Addison,Vergennes,U.S. House,1,Democratic,Peter Welch,518
Windham,Vernon,U.S. House,1,Democratic,Peter Welch,249
Orange,Vershire,U.S. House,1,Democratic,Peter Welch,136
Essex,Victory,U.S. House,1,Democratic,Peter Welch,8
Washington,Waitsfield,U.S. House,1,Democratic,Peter Welch,585
Caledonia,Walden,U.S. House,1,Democratic,Peter Welch,221
Rutland,Wallingford,U.S. House,1,Democratic,Peter Welch,405
Addison,Waltham,U.S. House,1,Democratic,Peter Welch,117
Windham,Wardsboro,U.S. House,1,Democratic,Peter Welch,169
Washington,Warren,U.S. House,1,Democratic,Peter Welch,494
Orange,Washington,U.S. House,1,Democratic,Peter Welch,187
Washington,Waterbury,U.S. House,1,Democratic,Peter Welch,1249
Caledonia,Waterford,U.S. House,1,Democratic,Peter Welch,213
Lamoille,Waterville,U.S. House,1,Democratic,Peter Welch,113
Windsor,Weathersfield,U.S. House,1,Democratic,Peter Welch,447
Rutland,Wells,U.S. House,1,Democratic,Peter Welch,175
Orange,West Fairlee,U.S. House,1,Democratic,Peter Welch,102
Rutland,West Haven,U.S. House,1,Democratic,Peter Welch,55
Rutland,West Rutland,U.S. House,1,Democratic,Peter Welch,319
Windsor,West Windsor,U.S. House,1,Democratic,Peter Welch,317
Orleans,Westfield,U.S. House,1,Democratic,Peter Welch,101
Chittenden,Westford,U.S. House,1,Democratic,Peter Welch,504
Windham,Westminster,U.S. House,1,Democratic,Peter Welch,727
Orleans,Westmore,U.S. House,1,Democratic,Peter Welch,81
Windsor,Weston,U.S. House,1,Democratic,Peter Welch,188
Addison,Weybridge,U.S. House,1,Democratic,Peter Welch,296
Caledonia,Wheelock,U.S. House,1,Democratic,Peter Welch,112
Addison,Whiting,U.S. House,1,Democratic,Peter Welch,69
Windham,Whitingham,U.S. House,1,Democratic,Peter Welch,173
Orange,Williamstown,U.S. House,1,Democratic,Peter Welch,594
Chittenden,Williston,U.S. House,1,Democratic,Peter Welch,1954
Windham,Wilmington,U.S. House,1,Democratic,Peter Welch,341
Windham,Windham,U.S. House,1,Democratic,Peter Welch,91
Windsor,Windsor,U.S. House,1,Democratic,Peter Welch,636
Bennington,Winhall,U.S. House,1,Democratic,Peter Welch,156
Chittenden,Winooski,U.S. House,1,Democratic,Peter Welch,1069
Lamoille,Wolcott,U.S. House,1,Democratic,Peter Welch,344
Washington,Woodbury,U.S. House,1,Democratic,Peter Welch,221
Bennington,Woodford,U.S. House,1,Democratic,Peter Welch,82
Windsor,Woodstock,U.S. House,1,Democratic,Peter Welch,837
Washington,Worcester,U.S. House,1,Democratic,Peter Welch,296
Addison,Addison,U.S. House,1,Republican,Mark Donka,252
Orleans,Albany,U.S. House,1,Republican,Mark Donka,114
Grand Isle,Alburgh,U.S. House,1,Republican,Mark Donka,197
Windsor,Andover,U.S. House,1,Republican,Mark Donka,96
Bennington,Arlington,U.S. House,1,Republican,Mark Donka,255
Windham,Athens,U.S. House,1,Republican,Mark Donka,39
Franklin,Bakersfield,U.S. House,1,Republican,Mark Donka,116
Windsor,Baltimore,U.S. House,1,Republican,Mark Donka,32
Windsor,Barnard,U.S. House,1,Republican,Mark Donka,143
Caledonia,Barnet,U.S. House,1,Republican,Mark Donka,235
Washington,Barre City,U.S. House,1,Republican,Mark Donka,678
Washington,Barre Town,U.S. House,1,Republican,Mark Donka,1221
Orleans,Barton,U.S. House,1,Republican,Mark Donka,222
Lamoille,Belvidere,U.S. House,1,Republican,Mark Donka,44
Bennington,Bennington,U.S. House,1,Republican,Mark Donka,922
Rutland,Benson,U.S. House,1,Republican,Mark Donka,87
Franklin,Berkshire,U.S. House,1,Republican,Mark Donka,140
Washington,Berlin,U.S. House,1,Republican,Mark Donka,298
Windsor,Bethel,U.S. House,1,Republican,Mark Donka,192
Essex,Bloomfield,U.S. House,1,Republican,Mark Donka,21
Chittenden,Bolton,U.S. House,1,Republican,Mark Donka,121
Orange,Bradford,U.S. House,1,Republican,Mark Donka,207
Orange,Braintree,U.S. House,1,Republican,Mark Donka,148
Rutland,Brandon,U.S. House,1,Republican,Mark Donka,425
Windham,Brattleboro,U.S. House,1,Republican,Mark Donka,418
Windsor,Bridgewater,U.S. House,1,Republican,Mark Donka,106
Addison,Bridport,U.S. House,1,Republican,Mark Donka,178
Essex,Brighton,U.S. House,1,Republican,Mark Donka,132
Addison,Bristol,U.S. House,1,Republican,Mark Donka,414
Orange,Brookfield,U.S. House,1,Republican,Mark Donka,170
Windham,Brookline,U.S. House,1,Republican,Mark Donka,39
Orleans,Brownington,U.S. House,1,Republican,Mark Donka,123
Essex,Brunswick,U.S. House,1,Republican,Mark Donka,6
Caledonia,Burke,U.S. House,1,Republican,Mark Donka,173
Chittenden,Burlington,U.S. House,1,Republican,Mark Donka,1496
Washington,Cabot,U.S. House,1,Republican,Mark Donka,144
Washington,Calais,U.S. House,1,Republican,Mark Donka,150
Lamoille,Cambridge,U.S. House,1,Republican,Mark Donka,326
Essex,Canaan,U.S. House,1,Republican,Mark Donka,71
Rutland,Castleton,U.S. House,1,Republican,Mark Donka,451
Windsor,Cavendish,U.S. House,1,Republican,Mark Donka,196
Orleans,Charleston,U.S. House,1,Republican,Mark Donka,115
Chittenden,Charlotte,U.S. House,1,Republican,Mark Donka,419
Orange,Chelsea,U.S. House,1,Republican,Mark Donka,207
Windsor,Chester,U.S. House,1,Republican,Mark Donka,293
Rutland,Chittenden,U.S. House,1,Republican,Mark Donka,201
Rutland,Clarendon,U.S. House,1,Republican,Mark Donka,365
Chittenden,Colchester,U.S. House,1,Republican,Mark Donka,1558
Essex,Concord,U.S. House,1,Republican,Mark Donka,117
Orange,Corinth,U.S. House,1,Republican,Mark Donka,164
Addison,Cornwall,U.S. House,1,Republican,Mark Donka,128
Orleans,Coventry,U.S. House,1,Republican,Mark Donka,99
Orleans,Craftsbury,U.S. House,1,Republican,Mark Donka,101
Rutland,Danby,U.S. House,1,Republican,Mark Donka,194
Caledonia,Danville,U.S. House,1,Republican,Mark Donka,320
Orleans,Derby,U.S. House,1,Republican,Mark Donka,534
Bennington,Dorset,U.S. House,1,Republican,Mark Donka,288
Windham,Dover,U.S. House,1,Republican,Mark Donka,173
Windham,Dummerston,U.S. House,1,Republican,Mark Donka,137
Washington,Duxbury,U.S. House,1,Republican,Mark Donka,146
Essex,East Haven,U.S. House,1,Republican,Mark Donka,31
Washington,East Montpelier,U.S. House,1,Republican,Mark Donka,262
Lamoille,Eden,U.S. House,1,Republican,Mark Donka,97
Lamoille,Elmore,U.S. House,1,Republican,Mark Donka,85
Franklin,Enosburgh,U.S. House,1,Republican,Mark Donka,238
Chittenden,Essex,U.S. House,1,Republican,Mark Donka,2349
Rutland,Fair Haven,U.S. House,1,Republican,Mark Donka,270
Franklin,Fairfax,U.S. House,1,Republican,Mark Donka,555
Franklin,Fairfield,U.S. House,1,Republican,Mark Donka,171
Orange,Fairlee,U.S. House,1,Republican,Mark Donka,95
Washington,Fayston,U.S. House,1,Republican,Mark Donka,102
Addison,Ferrisburgh,U.S. House,1,Republican,Mark Donka,357
Franklin,Fletcher,U.S. House,1,Republican,Mark Donka,120
Franklin,Franklin,U.S. House,1,Republican,Mark Donka,153
Franklin,Georgia,U.S. House,1,Republican,Mark Donka,591
Orleans,Glover,U.S. House,1,Republican,Mark Donka,108
Addison,Goshen,U.S. House,1,Republican,Mark Donka,26
Windham,Grafton,U.S. House,1,Republican,Mark Donka,83
Essex,Granby,U.S. House,1,Republican,Mark Donka,11
Grand Isle,Grand Isle,U.S. House,1,Republican,Mark Donka,315
Addison,Granville,U.S. House,1,Republican,Mark Donka,15
Orleans,Greensboro,U.S. House,1,Republican,Mark Donka,68
Caledonia,Groton,U.S. House,1,Republican,Mark Donka,155
Essex,Guildhall,U.S. House,1,Republican,Mark Donka,43
Windham,Guilford,U.S. House,1,Republican,Mark Donka,127
Windham,Halifax,U.S. House,1,Republican,Mark Donka,77
Addison,Hancock,U.S. House,1,Republican,Mark Donka,28
Caledonia,Hardwick,U.S. House,1,Republican,Mark Donka,289
Windsor,Hartford,U.S. House,1,Republican,Mark Donka,962
Windsor,Hartland,U.S. House,1,Republican,Mark Donka,349
Franklin,Highgate,U.S. House,1,Republican,Mark Donka,369
Chittenden,Hinesburg,U.S. House,1,Republican,Mark Donka,423
Orleans,Holland,U.S. House,1,Republican,Mark Donka,68
Rutland,Hubbardton,U.S. House,1,Republican,Mark Donka,84
Chittenden,Huntington,U.S. House,1,Republican,Mark Donka,148
Lamoille,Hyde Park,U.S. House,1,Republican,Mark Donka,363
Rutland,Ira,U.S. House,1,Republican,Mark Donka,62
Orleans,Irasburg,U.S. House,1,Republican,Mark Donka,139
Grand Isle,Isle La Motte,U.S. House,1,Republican,Mark Donka,89
Windham,Jamaica,U.S. House,1,Republican,Mark Donka,60
Orleans,Jay,U.S. House,1,Republican,Mark Donka,45
Chittenden,Jericho,U.S. House,1,Republican,Mark Donka,755
Lamoille,Johnson,U.S. House,1,Republican,Mark Donka,246
Rutland,Killington,U.S. House,1,Republican,Mark Donka,174
Caledonia,Kirby,U.S. House,1,Republican,Mark Donka,55
Bennington,Landgrove,U.S. House,1,Republican,Mark Donka,27
Addison,Leicester,U.S. House,1,Republican,Mark Donka,107
Essex,Lemington,U.S. House,1,Republican,Mark Donka,20
Addison,Lincoln,U.S. House,1,Republican,Mark Donka,171
Windham,Londonderry,U.S. House,1,Republican,Mark Donka,175
Orleans,Lowell,U.S. House,1,Republican,Mark Donka,116
Windsor,Ludlow,U.S. House,1,Republican,Mark Donka,276
Essex,Lunenburg,U.S. House,1,Republican,Mark Donka,144
Caledonia,Lyndon,U.S. House,1,Republican,Mark Donka,520
Essex,Maidstone,U.S. House,1,Republican,Mark Donka,27
Bennington,Manchester,U.S. House,1,Republican,Mark Donka,492
Windham,Marlboro,U.S. House,1,Republican,Mark Donka,41
Washington,Marshfield,U.S. House,1,Republican,Mark Donka,169
Rutland,Mendon,U.S. House,1,Republican,Mark Donka,185
Addison,Middlebury,U.S. House,1,Republican,Mark Donka,452
Washington,Middlesex,U.S. House,1,Republican,Mark Donka,152
Rutland,Middletown Springs,U.S. House,1,Republican,Mark Donka,137
Chittenden,Milton,U.S. House,1,Republican,Mark Donka,1259
Addison,Monkton,U.S. House,1,Republican,Mark Donka,273
Franklin,Montgomery,U.S. House,1,Republican,Mark Donka,107
Washington,Montpelier,U.S. House,1,Republican,Mark Donka,410
Washington,Moretown,U.S. House,1,Republican,Mark Donka,169
Orleans,Morgan,U.S. House,1,Republican,Mark Donka,108
Lamoille,Morristown,U.S. House,1,Republican,Mark Donka,471
Rutland,Mount Holly,U.S. House,1,Republican,Mark Donka,193
Rutland,Mount Tabor,U.S. House,1,Republican,Mark Donka,31
Addison,New Haven,U.S. House,1,Republican,Mark Donka,229
Caledonia,Newark,U.S. House,1,Republican,Mark Donka,68
Orange,Newbury,U.S. House,1,Republican,Mark Donka,210
Windham,Newfane,U.S. House,1,Republican,Mark Donka,122
Orleans,Newport City,U.S. House,1,Republican,Mark Donka,370
Orleans,Newport Town,U.S. House,1,Republican,Mark Donka,151
Grand Isle,North Hero,U.S. House,1,Republican,Mark Donka,169
Washington,Northfield,U.S. House,1,Republican,Mark Donka,471
Essex,Norton,U.S. House,1,Republican,Mark Donka,26
Windsor,Norwich,U.S. House,1,Republican,Mark Donka,153
Orange,Orange,U.S. House,1,Republican,Mark Donka,160
Addison,Orwell,U.S. House,1,Republican,Mark Donka,180
Addison,Panton,U.S. House,1,Republican,Mark Donka,89
Rutland,Pawlet,U.S. House,1,Republican,Mark Donka,167
Caledonia,Peacham,U.S. House,1,Republican,Mark Donka,82
Bennington,Peru,U.S. House,1,Republican,Mark Donka,44
Rutland,Pittsfield,U.S. House,1,Republican,Mark Donka,68
Rutland,Pittsford,U.S. House,1,Republican,Mark Donka,354
Washington,Plainfield,U.S. House,1,Republican,Mark Donka,99
Windsor,Plymouth,U.S. House,1,Republican,Mark Donka,114
Windsor,Pomfret,U.S. House,1,Republican,Mark Donka,120
Rutland,Poultney,U.S. House,1,Republican,Mark Donka,318
Bennington,Pownal,U.S. House,1,Republican,Mark Donka,306
Rutland,Proctor,U.S. House,1,Republican,Mark Donka,179
Windham,Putney,U.S. House,1,Republican,Mark Donka,101
Orange,Randolph,U.S. House,1,Republican,Mark Donka,481
Windsor,Reading,U.S. House,1,Republican,Mark Donka,66
Bennington,Readsboro,U.S. House,1,Republican,Mark Donka,82
Franklin,Richford,U.S. House,1,Republican,Mark Donka,137
Chittenden,Richmond,U.S. House,1,Republican,Mark Donka,438
Addison,Ripton,U.S. House,1,Republican,Mark Donka,40
Windsor,Rochester,U.S. House,1,Republican,Mark Donka,109
Windham,Rockingham,U.S. House,1,Republican,Mark Donka,267
Washington,Roxbury,U.S. House,1,Republican,Mark Donka,68
Windsor,Royalton,U.S. House,1,Republican,Mark Donka,242
Bennington,Rupert,U.S. House,1,Republican,Mark Donka,98
Rutland,Rutland City,U.S. House,1,Republican,Mark Donka,1469
Rutland,Rutland Town,U.S. House,1,Republican,Mark Donka,675
Caledonia,Ryegate,U.S. House,1,Republican,Mark Donka,143
Addison,Salisbury,U.S. House,1,Republican,Mark Donka,103
Bennington,Sandgate,U.S. House,1,Republican,Mark Donka,50
Bennington,Searsburg,U.S. House,1,Republican,Mark Donka,15
Bennington,Shaftsbury,U.S. House,1,Republican,Mark Donka,355
Windsor,Sharon,U.S. House,1,Republican,Mark Donka,124
Caledonia,Sheffield,U.S. House,1,Republican,Mark Donka,70
Chittenden,Shelburne,U.S. House,1,Republican,Mark Donka,863
Franklin,Sheldon,U.S. House,1,Republican,Mark Donka,163
Addison,Shoreham,U.S. House,1,Republican,Mark Donka,131
Rutland,Shrewsbury,U.S. House,1,Republican,Mark Donka,164
Chittenden,South Burlington,U.S. House,1,Republican,Mark Donka,1585
Grand Isle,South Hero,U.S. House,1,Republican,Mark Donka,203
Windsor,Springfield,U.S. House,1,Republican,Mark Donka,789
Franklin,Saint Albans City,U.S. House,1,Republican,Mark Donka,453
Franklin,Saint Albans Town,U.S. House,1,Republican,Mark Donka,705
Chittenden,Saint George,U.S. House,1,Republican,Mark Donka,66
Caledonia,Saint Johnsbury,U.S. House,1,Republican,Mark Donka,687
Bennington,Stamford,U.S. House,1,Republican,Mark Donka,79
Caledonia,Stannard,U.S. House,1,Republican,Mark Donka,17
Addison,Starksboro,U.S. House,1,Republican,Mark Donka,199
Windsor,Stockbridge,U.S. House,1,Republican,Mark Donka,84
Lamoille,Stowe,U.S. House,1,Republican,Mark Donka,461
Orange,Strafford,U.S. House,1,Republican,Mark Donka,75
Windham,Stratton,U.S. House,1,Republican,Mark Donka,39
Rutland,Sudbury,U.S. House,1,Republican,Mark Donka,73
Bennington,Sunderland,U.S. House,1,Republican,Mark Donka,94
Caledonia,Sutton,U.S. House,1,Republican,Mark Donka,101
Franklin,Swanton,U.S. House,1,Republican,Mark Donka,601
Orange,Thetford,U.S. House,1,Republican,Mark Donka,206
Rutland,Tinmouth,U.S. House,1,Republican,Mark Donka,69
Orange,Topsham,U.S. House,1,Republican,Mark Donka,128
Windham,Townshend,U.S. House,1,Republican,Mark Donka,96
Orleans,Troy,U.S. House,1,Republican,Mark Donka,129
Orange,Tunbridge,U.S. House,1,Republican,Mark Donka,183
Chittenden,Underhill,U.S. House,1,Republican,Mark Donka,424
Addison,Vergennes,U.S. House,1,Republican,Mark Donka,250
Windham,Vernon,U.S. House,1,Republican,Mark Donka,275
Orange,Vershire,U.S. House,1,Republican,Mark Donka,69
Essex,Victory,U.S. House,1,Republican,Mark Donka,17
Washington,Waitsfield,U.S. House,1,Republican,Mark Donka,163
Caledonia,Walden,U.S. House,1,Republican,Mark Donka,101
Rutland,Wallingford,U.S. House,1,Republican,Mark Donka,268
Addison,Waltham,U.S. House,1,Republican,Mark Donka,73
Windham,Wardsboro,U.S. House,1,Republican,Mark Donka,85
Washington,Warren,U.S. House,1,Republican,Mark Donka,143
Orange,Washington,U.S. House,1,Republican,Mark Donka,161
Washington,Waterbury,U.S. House,1,Republican,Mark Donka,430
Caledonia,Waterford,U.S. House,1,Republican,Mark Donka,240
Lamoille,Waterville,U.S. House,1,Republican,Mark Donka,79
Windsor,Weathersfield,U.S. House,1,Republican,Mark Donka,395
Rutland,Wells,U.S. House,1,Republican,Mark Donka,165
Orange,West Fairlee,U.S. House,1,Republican,Mark Donka,42
Rutland,West Haven,U.S. House,1,Republican,Mark Donka,23
Rutland,West Rutland,U.S. House,1,Republican,Mark Donka,256
Windsor,West Windsor,U.S. House,1,Republican,Mark Donka,140
Orleans,Westfield,U.S. House,1,Republican,Mark Donka,70
Chittenden,Westford,U.S. House,1,Republican,Mark Donka,292
Windham,Westminster,U.S. House,1,Republican,Mark Donka,191
Orleans,Westmore,U.S. House,1,Republican,Mark Donka,56
Windsor,Weston,U.S. House,1,Republican,Mark Donka,70
Addison,Weybridge,U.S. House,1,Republican,Mark Donka,91
Caledonia,Wheelock,U.S. House,1,Republican,Mark Donka,98
Addison,Whiting,U.S. House,1,Republican,Mark Donka,36
Windham,Whitingham,U.S. House,1,Republican,Mark Donka,138
Orange,Williamstown,U.S. House,1,Republican,Mark Donka,352
Chittenden,Williston,U.S. House,1,Republican,Mark Donka,1068
Windham,Wilmington,U.S. House,1,Republican,Mark Donka,163
Windham,Windham,U.S. House,1,Republican,Mark Donka,34
Windsor,Windsor,U.S. House,1,Republican,Mark Donka,235
Bennington,Winhall,U.S. House,1,Republican,Mark Donka,103
Chittenden,Winooski,U.S. House,1,Republican,Mark Donka,291
Lamoille,Wolcott,U.S. House,1,Republican,Mark Donka,171
Washington,Woodbury,U.S. House,1,Republican,Mark Donka,118
Bennington,Woodford,U.S. House,1,Republican,Mark Donka,18
Windsor,Woodstock,U.S. House,1,Republican,Mark Donka,342
Washington,Worcester,U.S. House,1,Republican,Mark Donka,70
Addison,Addison,U.S. House,1,Independent,Cris Ericson,2
Orleans,Albany,U.S. House,1,Independent,Cris Ericson,4
Grand Isle,Alburgh,U.S. House,1,Independent,Cris Ericson,11
Windsor,Andover,U.S. House,1,Independent,Cris Ericson,7
Bennington,Arlington,U.S. House,1,Independent,Cris Ericson,23
Windham,Athens,U.S. House,1,Independent,Cris Ericson,5
Franklin,Bakersfield,U.S. House,1,Independent,Cris Ericson,6
Windsor,Baltimore,U.S. House,1,Independent,Cris Ericson,6
Windsor,Barnard,U.S. House,1,Independent,Cris Ericson,4
Caledonia,Barnet,U.S. House,1,Independent,Cris Ericson,5
Washington,Barre City,U.S. House,1,Independent,Cris Ericson,19
Washington,Barre Town,U.S. House,1,Independent,Cris Ericson,24
Orleans,Barton,U.S. House,1,Independent,Cris Ericson,8
Lamoille,Belvidere,U.S. House,1,Independent,Cris Ericson,2
Bennington,Bennington,U.S. House,1,Independent,Cris Ericson,92
Rutland,Benson,U.S. House,1,Independent,Cris Ericson,7
Franklin,Berkshire,U.S. House,1,Independent,Cris Ericson,3
Washington,Berlin,U.S. House,1,Independent,Cris Ericson,8
Windsor,Bethel,U.S. House,1,Independent,Cris Ericson,7
Essex,Bloomfield,U.S. House,1,Independent,Cris Ericson,1
Chittenden,Bolton,U.S. House,1,Independent,Cris Ericson,11
Orange,Bradford,U.S. House,1,Independent,Cris Ericson,7
Orange,Braintree,U.S. House,1,Independent,Cris Ericson,4
Rutland,Brandon,U.S. House,1,Independent,Cris Ericson,15
Windham,Brattleboro,U.S. House,1,Independent,Cris Ericson,38
Windsor,Bridgewater,U.S. House,1,Independent,Cris Ericson,2
Addison,Bridport,U.S. House,1,Independent,Cris Ericson,11
Essex,Brighton,U.S. House,1,Independent,Cris Ericson,6
Addison,Bristol,U.S. House,1,Independent,Cris Ericson,25
Orange,Brookfield,U.S. House,1,Independent,Cris Ericson,6
Windham,Brookline,U.S. House,1,Independent,Cris Ericson,4
Orleans,Brownington,U.S. House,1,Independent,Cris Ericson,8
Essex,Brunswick,U.S. House,1,Independent,Cris Ericson,2
Caledonia,Burke,U.S. House,1,Independent,Cris Ericson,9
Chittenden,Burlington,U.S. House,1,Independent,Cris Ericson,97
Washington,Cabot,U.S. House,1,Independent,Cris Ericson,3
Washington,Calais,U.S. House,1,Independent,Cris Ericson,5
Lamoille,Cambridge,U.S. House,1,Independent,Cris Ericson,21
Essex,Canaan,U.S. House,1,Independent,Cris Ericson,4
Rutland,Castleton,U.S. House,1,Independent,Cris Ericson,23
Windsor,Cavendish,U.S. House,1,Independent,Cris Ericson,26
Orleans,Charleston,U.S. House,1,Independent,Cris Ericson,1
Chittenden,Charlotte,U.S. House,1,Independent,Cris Ericson,10
Orange,Chelsea,U.S. House,1,Independent,Cris Ericson,4
Windsor,Chester,U.S. House,1,Independent,Cris Ericson,46
Rutland,Chittenden,U.S. House,1,Independent,Cris Ericson,10
Rutland,Clarendon,U.S. House,1,Independent,Cris Ericson,13
Chittenden,Colchester,U.S. House,1,Independent,Cris Ericson,41
Essex,Concord,U.S. House,1,Independent,Cris Ericson,10
Orange,Corinth,U.S. House,1,Independent,Cris Ericson,11
Addison,Cornwall,U.S. House,1,Independent,Cris Ericson,6
Orleans,Coventry,U.S. House,1,Independent,Cris Ericson,6
Orleans,Craftsbury,U.S. House,1,Independent,Cris Ericson,6
Rutland,Danby,U.S. House,1,Independent,Cris Ericson,9
Caledonia,Danville,U.S. House,1,Independent,Cris Ericson,5
Orleans,Derby,U.S. House,1,Independent,Cris Ericson,9
Bennington,Dorset,U.S. House,1,Independent,Cris Ericson,19
Windham,Dover,U.S. House,1,Independent,Cris Ericson,22
Windham,Dummerston,U.S. House,1,Independent,Cris Ericson,12
Washington,Duxbury,U.S. House,1,Independent,Cris Ericson,12
Essex,East Haven,U.S. House,1,Independent,Cris Ericson,2
Washington,East Montpelier,U.S. House,1,Independent,Cris Ericson,5
Lamoille,Eden,U.S. House,1,Independent,Cris Ericson,6
Lamoille,Elmore,U.S. House,1,Independent,Cris Ericson,4
Franklin,Enosburgh,U.S. House,1,Independent,Cris Ericson,13
Chittenden,Essex,U.S. House,1,Independent,Cris Ericson,37
Rutland,Fair Haven,U.S. House,1,Independent,Cris Ericson,17
Franklin,Fairfax,U.S. House,1,Independent,Cris Ericson,24
Franklin,Fairfield,U.S. House,1,Independent,Cris Ericson,6
Orange,Fairlee,U.S. House,1,Independent,Cris Ericson,3
Washington,Fayston,U.S. House,1,Independent,Cris Ericson,11
Addison,Ferrisburgh,U.S. House,1,Independent,Cris Ericson,12
Franklin,Fletcher,U.S. House,1,Independent,Cris Ericson,7
Franklin,Franklin,U.S. House,1,Independent,Cris Ericson,7
Franklin,Georgia,U.S. House,1,Independent,Cris Ericson,16
Orleans,Glover,U.S. House,1,Independent,Cris Ericson,6
Addison,Goshen,U.S. House,1,Independent,Cris Ericson,0
Windham,Grafton,U.S. House,1,Independent,Cris Ericson,14
Essex,Granby,U.S. House,1,Independent,Cris Ericson,0
Grand Isle,Grand Isle,U.S. House,1,Independent,Cris Ericson,12
Addison,Granville,U.S. House,1,Independent,Cris Ericson,1
Orleans,Greensboro,U.S. House,1,Independent,Cris Ericson,3
Caledonia,Groton,U.S. House,1,Independent,Cris Ericson,7
Essex,Guildhall,U.S. House,1,Independent,Cris Ericson,4
Windham,Guilford,U.S. House,1,Independent,Cris Ericson,15
Windham,Halifax,U.S. House,1,Independent,Cris Ericson,7
Addison,Hancock,U.S. House,1,Independent,Cris Ericson,2
Caledonia,Hardwick,U.S. House,1,Independent,Cris Ericson,12
Windsor,Hartford,U.S. House,1,Independent,Cris Ericson,29
Windsor,Hartland,U.S. House,1,Independent,Cris Ericson,16
Franklin,Highgate,U.S. House,1,Independent,Cris Ericson,9
Chittenden,Hinesburg,U.S. House,1,Independent,Cris Ericson,10
Orleans,Holland,U.S. House,1,Independent,Cris Ericson,4
Rutland,Hubbardton,U.S. House,1,Independent,Cris Ericson,4
Chittenden,Huntington,U.S. House,1,Independent,Cris Ericson,12
Lamoille,Hyde Park,U.S. House,1,Independent,Cris Ericson,16
Rutland,Ira,U.S. House,1,Independent,Cris Ericson,3
Orleans,Irasburg,U.S. House,1,Independent,Cris Ericson,4
Grand Isle,Isle La Motte,U.S. House,1,Independent,Cris Ericson,2
Windham,Jamaica,U.S. House,1,Independent,Cris Ericson,12
Orleans,Jay,U.S. House,1,Independent,Cris Ericson,2
Chittenden,Jericho,U.S. House,1,Independent,Cris Ericson,10
Lamoille,Johnson,U.S. House,1,Independent,Cris Ericson,11
Rutland,Killington,U.S. House,1,Independent,Cris Ericson,5
