county,office,district,town,precinct,candidate,party,votes,state_election_id
Essex,Governor,,Guildhall,,Total Votes Cast,,104,68126
Windham,Governor,,Guilford,,Total Votes Cast,,643,68126
Windham,Governor,,Halifax,,Total Votes Cast,,222,68126
Addison,Governor,,Hancock,,Total Votes Cast,,98,68126
Caledonia,Governor,,Hardwick,,Total Votes Cast,,897,68126
Windsor,Governor,,Hartford,Windsor 4-1,Total Votes Cast,,722,68126
Windsor,Governor,,Hartford,Windsor 4-2,Total Votes Cast,,2181,68126
Windsor,Governor,,Hartland,,Total Votes Cast,,1131,68126
Franklin,Governor,,Highgate,,Total Votes Cast,,968,68126
Chittenden,Governor,,Hinesburg,Chittenden 4-1,Total Votes Cast,,12,68126
Chittenden,Governor,,Hinesburg,Chittenden 4-2,Total Votes Cast,,1627,68126
Orleans,Governor,,Holland,,Total Votes Cast,,168,68126
Rutland,Governor,,Hubbardton,,Total Votes Cast,,206,68126
Chittenden,Governor,,Huntington,,Total Votes Cast,,805,68126
Lamoille,Governor,,Hyde Park,,Total Votes Cast,,1214,68126
Rutland,Governor,,Ira,,Total Votes Cast,,148,68126
Orleans,Governor,,Irasburg,,Total Votes Cast,,347,68126
Grand Isle,Governor,,Isle La Motte,,Total Votes Cast,,221,68126
Windham,Governor,,Jamaica,,Total Votes Cast,,253,68126
Orleans,Governor,,Jay,,Total Votes Cast,,125,68126
Chittenden,Governor,,Jericho,,Total Votes Cast,,2206,68126
Lamoille,Governor,,Johnson,,Total Votes Cast,,760,68126
Rutland,Governor,,Killington,,Total Votes Cast,,413,68126
Caledonia,Governor,,Kirby,,Total Votes Cast,,152,68126
Bennington,Governor,,Landgrove,,Total Votes Cast,,76,68126
Addison,Governor,,Leicester,,Total Votes Cast,,294,68126
Essex,Governor,,Lemington,,Total Votes Cast,,36,68126
Addison,Governor,,Lincoln,,Total Votes Cast,,635,68126
Windham,Governor,,Londonderry,,Total Votes Cast,,475,68126
Orleans,Governor,,Lowell,,Total Votes Cast,,253,68126
Windsor,Governor,,Ludlow,,Total Votes Cast,,667,68126
Essex,Governor,,Lunenburg,,Total Votes Cast,,315,68126
Caledonia,Governor,,Lyndon,,Total Votes Cast,,1228,68126
Essex,Governor,,Maidstone,,Total Votes Cast,,57,68126
Bennington,Governor,,Manchester,,Total Votes Cast,,1556,68126
Windham,Governor,,Marlboro,,Total Votes Cast,,360,68126
Washington,Governor,,Marshfield,,Total Votes Cast,,572,68126
Rutland,Governor,,Mendon,,Total Votes Cast,,432,68126
Addison,Governor,,Middlebury,,Total Votes Cast,,2196,68126
Washington,Governor,,Middlesex,,Total Votes Cast,,847,68126
Rutland,Governor,,Middletown Springs,,Total Votes Cast,,365,68126
Chittenden,Governor,,Milton,Chittenden 10,Total Votes Cast,,2378,68126
Chittenden,Governor,,Milton,Grand Isle-Chittenden,Total Votes Cast,,401,68126
Addison,Governor,,Monkton,,Total Votes Cast,,870,68126
Franklin,Governor,,Montgomery,,Total Votes Cast,,424,68126
Washington,Governor,,Montpelier,,Total Votes Cast,,3007,68126
Washington,Governor,,Moretown,,Total Votes Cast,,674,68126
Orleans,Governor,,Morgan,,Total Votes Cast,,222,68126
Lamoille,Governor,,Morristown,,Total Votes Cast,,1634,68126
Rutland,Governor,,Mount Holly,,Total Votes Cast,,500,68126
Rutland,Governor,,Mount Tabor,,Total Votes Cast,,61,68126
Addison,Governor,,New Haven,,Total Votes Cast,,770,68126
Caledonia,Governor,,Newark,,Total Votes Cast,,182,68126
Orange,Governor,,Newbury,,Total Votes Cast,,628,68126
Windham,Governor,,Newfane,,Total Votes Cast,,611,68126
Orleans,Governor,,Newport City,,Total Votes Cast,,1054,68126
Orleans,Governor,,Newport Town,,Total Votes Cast,,422,68126
Grand Isle,Governor,,North Hero,,Total Votes Cast,,415,68126
Washington,Governor,,Northfield,,Total Votes Cast,,1366,68126
Essex,Governor,,Norton,,Total Votes Cast,,50,68126
Windsor,Governor,,Norwich,,Total Votes Cast,,1366,68126
Orange,Governor,,Orange,,Total Votes Cast,,338,68126
Addison,Governor,,Orwell,,Total Votes Cast,,425,68126
Addison,Governor,,Panton,,Total Votes Cast,,229,68126
Rutland,Governor,,Pawlet,,Total Votes Cast,,523,68126
Caledonia,Governor,,Peacham,,Total Votes Cast,,325,68126
Bennington,Governor,,Peru,,Total Votes Cast,,145,68126
Rutland,Governor,,Pittsfield,,Total Votes Cast,,180,68126
Rutland,Governor,,Pittsford,,Total Votes Cast,,971,68126
Washington,Governor,,Plainfield,,Total Votes Cast,,452,68126
Windsor,Governor,,Plymouth,,Total Votes Cast,,239,68126
Windsor,Governor,,Pomfret,,Total Votes Cast,,424,68126
Rutland,Governor,,Poultney,,Total Votes Cast,,897,68126
Bennington,Governor,,Pownal,,Total Votes Cast,,1266,68126
Rutland,Governor,,Proctor,,Total Votes Cast,,531,68126
Windham,Governor,,Putney,,Total Votes Cast,,799,68126
Orange,Governor,,Randolph,,Total Votes Cast,,1549,68126
Windsor,Governor,,Reading,,Total Votes Cast,,239,68126
Bennington,Governor,,Readsboro,,Total Votes Cast,,242,68126
Franklin,Governor,,Richford,,Total Votes Cast,,479,68126
Chittenden,Governor,,Richmond,,Total Votes Cast,,1703,68126
Addison,Governor,,Ripton,,Total Votes Cast,,245,68126
Windsor,Governor,,Rochester,,Total Votes Cast,,431,68126
Windham,Governor,,Rockingham,,Total Votes Cast,,1200,68126
Washington,Governor,,Roxbury,,Total Votes Cast,,248,68126
Windsor,Governor,,Royalton,,Total Votes Cast,,861,68126
Bennington,Governor,,Rupert,,Total Votes Cast,,292,68126
Rutland,Governor,,Rutland City,Rutland 5-1,Total Votes Cast,,1547,68126
Rutland,Governor,,Rutland City,Rutland 5-2,Total Votes Cast,,1162,68126
Rutland,Governor,,Rutland City,Rutland 5-3,Total Votes Cast,,700,68126
Rutland,Governor,,Rutland City,Rutland 5-4,Total Votes Cast,,1101,68126
Rutland,Governor,,Rutland Town,,Total Votes Cast,,1663,68126
Caledonia,Governor,,Ryegate,,Total Votes Cast,,403,68126
Addison,Governor,,Salisbury,,Total Votes Cast,,314,68126
Bennington,Governor,,Sandgate,,Total Votes Cast,,130,68126
Bennington,Governor,,Searsburg,,Total Votes Cast,,32,68126
Bennington,Governor,,Shaftsbury,,Total Votes Cast,,1108,68126
Windsor,Governor,,Sharon,,Total Votes Cast,,465,68126
Caledonia,Governor,,Sheffield,,Total Votes Cast,,182,68126
Chittenden,Governor,,Shelburne,Chittenden 5-1,Total Votes Cast,,1661,68126
Chittenden,Governor,,Shelburne,Chittenden 5-2,Total Votes Cast,,1335,68126
Franklin,Governor,,Sheldon,,Total Votes Cast,,478,68126
Addison,Governor,,Shoreham,,Total Votes Cast,,417,68126
Rutland,Governor,,Shrewsbury,,Total Votes Cast,,468,68126
Chittenden,Governor,,South Burlington,Chittenden 7-1,Total Votes Cast,,1476,68126
Chittenden,Governor,,South Burlington,Chittenden 7-2,Total Votes Cast,,1655,68126
Chittenden,Governor,,South Burlington,Chittenden 7-3,Total Votes Cast,,1234,68126
Chittenden,Governor,,South Burlington,Chittenden 7-4,Total Votes Cast,,1367,68126
Grand Isle,Governor,,South Hero,,Total Votes Cast,,795,68126
Windsor,Governor,,Springfield,Windsor 3-1,Total Votes Cast,,84,68126
Windsor,Governor,,Springfield,Windsor 3-2,Total Votes Cast,,2031,68126
Franklin,Governor,,Saint Albans City,,Total Votes Cast,,1642,68126
Franklin,Governor,,Saint Albans Town,Franklin 3-1,Total Votes Cast,,598,68126
Franklin,Governor,,Saint Albans Town,Franklin 3-2,Total Votes Cast,,1311,68126
Chittenden,Governor,,Saint George,,Total Votes Cast,,205,68126
Caledonia,Governor,,Saint Johnsbury,,Total Votes Cast,,1958,68126
Bennington,Governor,,Stamford,,Total Votes Cast,,259,68126
Caledonia,Governor,,Stannard,,Total Votes Cast,,87,68126
Addison,Governor,,Starksboro,,Total Votes Cast,,712,68126
Windsor,Governor,,Stockbridge,,Total Votes Cast,,235,68126
Lamoille,Governor,,Stowe,,Total Votes Cast,,1503,68126
Orange,Governor,,Strafford,,Total Votes Cast,,477,68126
Windham,Governor,,Stratton,,Total Votes Cast,,83,68126
Rutland,Governor,,Sudbury,,Total Votes Cast,,217,68126
Bennington,Governor,,Sunderland,Bennington 3,Total Votes Cast,,77,68126
Bennington,Governor,,Sunderland,Bennington 4,Total Votes Cast,,231,68126
Caledonia,Governor,,Sutton,,Total Votes Cast,,250,68126
Franklin,Governor,,Swanton,,Total Votes Cast,,1599,68126
Orange,Governor,,Thetford,,Total Votes Cast,,1085,68126
Rutland,Governor,,Tinmouth,Rutland 2,Total Votes Cast,,56,68126
Rutland,Governor,,Tinmouth,Rutland-Bennington,Total Votes Cast,,152,68126
Orange,Governor,,Topsham,,Total Votes Cast,,291,68126
Windham,Governor,,Townshend,,Total Votes Cast,,360,68126
Orleans,Governor,,Troy,Orleans 2,Total Votes Cast,,107,68126
Orleans,Governor,,Troy,Orleans-Lamoille,Total Votes Cast,,288,68126
Orange,Governor,,Tunbridge,,Total Votes Cast,,590,68126
Chittenden,Governor,,Underhill,,Total Votes Cast,,1350,68126
Addison,Governor,,Vergennes,,Total Votes Cast,,808,68126
Windham,Governor,,Vernon,,Total Votes Cast,,566,68126
Orange,Governor,,Vershire,,Total Votes Cast,,215,68126
Essex,Governor,,Victory,,Total Votes Cast,,31,68126
Washington,Governor,,Waitsfield,,Total Votes Cast,,810,68126
Caledonia,Governor,,Walden,,Total Votes Cast,,367,68126
Rutland,Governor,,Wallingford,,Total Votes Cast,,727,68126
Addison,Governor,,Waltham,,Total Votes Cast,,196,68126
Windham,Governor,,Wardsboro,,Total Votes Cast,,273,68126
Washington,Governor,,Warren,,Total Votes Cast,,714,68126
Orange,Governor,,Washington,,Total Votes Cast,,374,68126
Washington,Governor,,Waterbury,,Total Votes Cast,,1791,68126
Caledonia,Governor,,Waterford,,Total Votes Cast,,495,68126
Lamoille,Governor,,Waterville,,Total Votes Cast,,202,68126
Windsor,Governor,,Weathersfield,,Total Votes Cast,,893,68126
Rutland,Governor,,Wells,,Total Votes Cast,,368,68126
Orange,Governor,,West Fairlee,,Total Votes Cast,,162,68126
Rutland,Governor,,West Haven,,Total Votes Cast,,92,68126
Rutland,Governor,,West Rutland,,Total Votes Cast,,616,68126
Windsor,Governor,,West Windsor,,Total Votes Cast,,478,68126
Orleans,Governor,,Westfield,,Total Votes Cast,,189,68126
Chittenden,Governor,,Westford,,Total Votes Cast,,832,68126
Windham,Governor,,Westminster,Windham 3,Total Votes Cast,,43,68126
Windham,Governor,,Westminster,Windham 4,Total Votes Cast,,940,68126
Orleans,Governor,,Westmore,,Total Votes Cast,,144,68126
Windsor,Governor,,Weston,,Total Votes Cast,,273,68126
Addison,Governor,,Weybridge,,Total Votes Cast,,405,68126
Caledonia,Governor,,Wheelock,,Total Votes Cast,,222,68126
Addison,Governor,,Whiting,,Total Votes Cast,,119,68126
Windham,Governor,,Whitingham,Windham 6,Total Votes Cast,,336,68126
Windham,Governor,,Whitingham,Windham-Bennington,Total Votes Cast,,9,68126
Orange,Governor,,Williamstown,,Total Votes Cast,,1016,68126
Chittenden,Governor,,Williston,,Total Votes Cast,,3156,68126
Windham,Governor,,Wilmington,,Total Votes Cast,,571,68126
Windham,Governor,,Windham,,Total Votes Cast,,145,68126
Windsor,Governor,,Windsor,,Total Votes Cast,,917,68126
Bennington,Governor,,Winhall,,Total Votes Cast,,297,68126
Chittenden,Governor,,Winooski,,Total Votes Cast,,1502,68126
Lamoille,Governor,,Wolcott,,Total Votes Cast,,559,68126
Washington,Governor,,Woodbury,,Total Votes Cast,,366,68126
Bennington,Governor,,Woodford,,Total Votes Cast,,114,68126
Windsor,Governor,,Woodstock,,Total Votes Cast,,1219,68126
Washington,Governor,,Worcester,,Total Votes Cast,,411,68126
Addison,Lieutenant Governor,,Addison,,Phil Scott,Republican,429,68141
Orleans,Lieutenant Governor,,Albany,,Phil Scott,Republican,223,68141
Grand Isle,Lieutenant Governor,,Alburgh,,Phil Scott,Republican,423,68141
Windsor,Lieutenant Governor,,Andover,,Phil Scott,Republican,131,68141
Bennington,Lieutenant Governor,,Arlington,,Phil Scott,Republican,459,68141
Windham,Lieutenant Governor,,Athens,,Phil Scott,Republican,55,68141
Franklin,Lieutenant Governor,,Bakersfield,,Phil Scott,Republican,250,68141
Windsor,Lieutenant Governor,,Baltimore,,Phil Scott,Republican,48,68141
Windsor,Lieutenant Governor,,Barnard,,Phil Scott,Republican,260,68141
Caledonia,Lieutenant Governor,,Barnet,,Phil Scott,Republican,404,68141
Washington,Lieutenant Governor,,Barre City,,Phil Scott,Republican,1671,68141
Washington,Lieutenant Governor,,Barre Town,,Phil Scott,Republican,2568,68141
Orleans,Lieutenant Governor,,Barton,,Phil Scott,Republican,495,68141
Lamoille,Lieutenant Governor,,Belvidere,,Phil Scott,Republican,80,68141
Bennington,Lieutenant Governor,,Bennington,Bennington 2-1,Phil Scott,Republican,854,68141
Bennington,Lieutenant Governor,,Bennington,Bennington 2-2,Phil Scott,Republican,909,68141
Rutland,Lieutenant Governor,,Benson,,Phil Scott,Republican,166,68141
Franklin,Lieutenant Governor,,Berkshire,,Phil Scott,Republican,302,68141
Washington,Lieutenant Governor,,Berlin,,Phil Scott,Republican,706,68141
Windsor,Lieutenant Governor,,Bethel,,Phil Scott,Republican,423,68141
Essex,Lieutenant Governor,,Bloomfield,,Phil Scott,Republican,37,68141
Chittenden,Lieutenant Governor,,Bolton,,Phil Scott,Republican,265,68141
Orange,Lieutenant Governor,,Bradford,,Phil Scott,Republican,392,68141
Orange,Lieutenant Governor,,Braintree,,Phil Scott,Republican,276,68141
Rutland,Lieutenant Governor,,Brandon,,Phil Scott,Republican,932,68141
Windham,Lieutenant Governor,,Brattleboro,Windham 2-1,Phil Scott,Republican,382,68141
Windham,Lieutenant Governor,,Brattleboro,Windham 2-2,Phil Scott,Republican,233,68141
Windham,Lieutenant Governor,,Brattleboro,Windham 2-3,Phil Scott,Republican,266,68141
Windsor,Lieutenant Governor,,Bridgewater,,Phil Scott,Republican,165,68141
Addison,Lieutenant Governor,,Bridport,,Phil Scott,Republican,322,68141
Essex,Lieutenant Governor,,Brighton,,Phil Scott,Republican,265,68141
Addison,Lieutenant Governor,,Bristol,,Phil Scott,Republican,943,68141
Orange,Lieutenant Governor,,Brookfield,,Phil Scott,Republican,333,68141
Windham,Lieutenant Governor,,Brookline,,Phil Scott,Republican,66,68141
Orleans,Lieutenant Governor,,Brownington,,Phil Scott,Republican,242,68141
Essex,Lieutenant Governor,,Brunswick,,Phil Scott,Republican,28,68141
Caledonia,Lieutenant Governor,,Burke,,Phil Scott,Republican,326,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-1,Phil Scott,Republican,1510,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-2,Phil Scott,Republican,573,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-3,Phil Scott,Republican,353,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-4,Phil Scott,Republican,322,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-5,Phil Scott,Republican,963,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-6,Phil Scott,Republican,135,68141
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-7,Phil Scott,Republican,6,68141
Washington,Lieutenant Governor,,Cabot,,Phil Scott,Republican,304,68141
Washington,Lieutenant Governor,,Calais,,Phil Scott,Republican,398,68141
Lamoille,Lieutenant Governor,,Cambridge,,Phil Scott,Republican,734,68141
Essex,Lieutenant Governor,,Canaan,,Phil Scott,Republican,135,68141
Rutland,Lieutenant Governor,,Castleton,,Phil Scott,Republican,760,68141
Windsor,Lieutenant Governor,,Cavendish,,Phil Scott,Republican,305,68141
Orleans,Lieutenant Governor,,Charleston,,Phil Scott,Republican,194,68141
Chittenden,Lieutenant Governor,,Charlotte,,Phil Scott,Republican,870,68141
Orange,Lieutenant Governor,,Chelsea,,Phil Scott,Republican,393,68141
Windsor,Lieutenant Governor,,Chester,,Phil Scott,Republican,511,68141
Rutland,Lieutenant Governor,,Chittenden,,Phil Scott,Republican,370,68141
Rutland,Lieutenant Governor,,Clarendon,,Phil Scott,Republican,596,68141
Chittenden,Lieutenant Governor,,Colchester,Chittenden 9-1,Phil Scott,Republican,1284,68141
Chittenden,Lieutenant Governor,,Colchester,Chittenden 9-2,Phil Scott,Republican,1894,68141
Essex,Lieutenant Governor,,Concord,,Phil Scott,Republican,232,68141
Orange,Lieutenant Governor,,Corinth,,Phil Scott,Republican,277,68141
Addison,Lieutenant Governor,,Cornwall,,Phil Scott,Republican,266,68141
Orleans,Lieutenant Governor,,Coventry,,Phil Scott,Republican,239,68141
Orleans,Lieutenant Governor,,Craftsbury,,Phil Scott,Republican,279,68141
Rutland,Lieutenant Governor,,Danby,,Phil Scott,Republican,313,68141
Caledonia,Lieutenant Governor,,Danville,,Phil Scott,Republican,626,68141
Orleans,Lieutenant Governor,,Derby,,Phil Scott,Republican,1078,68141
Bennington,Lieutenant Governor,,Dorset,,Phil Scott,Republican,550,68141
Windham,Lieutenant Governor,,Dover,,Phil Scott,Republican,278,68141
Windham,Lieutenant Governor,,Dummerston,,Phil Scott,Republican,240,68141
Washington,Lieutenant Governor,,Duxbury,,Phil Scott,Republican,365,68141
Essex,Lieutenant Governor,,East Haven,,Phil Scott,Republican,52,68141
Washington,Lieutenant Governor,,East Montpelier,,Phil Scott,Republican,681,68141
Lamoille,Lieutenant Governor,,Eden,,Phil Scott,Republican,222,68141
Lamoille,Lieutenant Governor,,Elmore,,Phil Scott,Republican,221,68141
Franklin,Lieutenant Governor,,Enosburgh,,Phil Scott,Republican,643,68141
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-1,Phil Scott,Republican,1764,68141
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-2,Phil Scott,Republican,1959,68141
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-3,Phil Scott,Republican,578,68141
Rutland,Lieutenant Governor,,Fair Haven,,Phil Scott,Republican,506,68141
Franklin,Lieutenant Governor,,Fairfax,,Phil Scott,Republican,993,68141
Franklin,Lieutenant Governor,,Fairfield,,Phil Scott,Republican,436,68141
Orange,Lieutenant Governor,,Fairlee,,Phil Scott,Republican,165,68141
Washington,Lieutenant Governor,,Fayston,,Phil Scott,Republican,342,68141
Addison,Lieutenant Governor,,Ferrisburgh,,Phil Scott,Republican,679,68141
Franklin,Lieutenant Governor,,Fletcher,,Phil Scott,Republican,240,68141
Franklin,Lieutenant Governor,,Franklin,,Phil Scott,Republican,337,68141
Franklin,Lieutenant Governor,,Georgia,,Phil Scott,Republican,1087,68141
Orleans,Lieutenant Governor,,Glover,,Phil Scott,Republican,295,68141
Addison,Lieutenant Governor,,Goshen,,Phil Scott,Republican,43,68141
Windham,Lieutenant Governor,,Grafton,,Phil Scott,Republican,125,68141
Essex,Lieutenant Governor,,Granby,,Phil Scott,Republican,23,68141
Grand Isle,Lieutenant Governor,,Grand Isle,,Phil Scott,Republican,637,68141
Addison,Lieutenant Governor,,Granville,,Phil Scott,Republican,50,68141
Orleans,Lieutenant Governor,,Greensboro,,Phil Scott,Republican,173,68141
Caledonia,Lieutenant Governor,,Groton,,Phil Scott,Republican,255,68141
Essex,Lieutenant Governor,,Guildhall,,Phil Scott,Republican,73,68141
Windham,Lieutenant Governor,,Guilford,,Phil Scott,Republican,217,68141
Windham,Lieutenant Governor,,Halifax,,Phil Scott,Republican,105,68141
Addison,Lieutenant Governor,,Hancock,,Phil Scott,Republican,65,68141
Caledonia,Lieutenant Governor,,Hardwick,,Phil Scott,Republican,605,68141
Windsor,Lieutenant Governor,,Hartford,Windsor 4-1,Phil Scott,Republican,406,68141
Windsor,Lieutenant Governor,,Hartford,Windsor 4-2,Phil Scott,Republican,1072,68141
Windsor,Lieutenant Governor,,Hartland,,Phil Scott,Republican,600,68141
Franklin,Lieutenant Governor,,Highgate,,Phil Scott,Republican,755,68141
Chittenden,Lieutenant Governor,,Hinesburg,Chittenden 4-1,Phil Scott,Republican,11,68141
Chittenden,Lieutenant Governor,,Hinesburg,Chittenden 4-2,Phil Scott,Republican,899,68141
Orleans,Lieutenant Governor,,Holland,,Phil Scott,Republican,128,68141
Rutland,Lieutenant Governor,,Hubbardton,,Phil Scott,Republican,137,68141
Chittenden,Lieutenant Governor,,Huntington,,Phil Scott,Republican,368,68141
Lamoille,Lieutenant Governor,,Hyde Park,,Phil Scott,Republican,885,68141
Rutland,Lieutenant Governor,,Ira,,Phil Scott,Republican,112,68141
Orleans,Lieutenant Governor,,Irasburg,,Phil Scott,Republican,272,68141
Grand Isle,Lieutenant Governor,,Isle La Motte,,Phil Scott,Republican,158,68141
Windham,Lieutenant Governor,,Jamaica,,Phil Scott,Republican,116,68141
Orleans,Lieutenant Governor,,Jay,,Phil Scott,Republican,90,68141
Chittenden,Lieutenant Governor,,Jericho,,Phil Scott,Republican,1376,68141
Lamoille,Lieutenant Governor,,Johnson,,Phil Scott,Republican,474,68141
Rutland,Lieutenant Governor,,Killington,,Phil Scott,Republican,276,68141
Caledonia,Lieutenant Governor,,Kirby,,Phil Scott,Republican,108,68141
Bennington,Lieutenant Governor,,Landgrove,,Phil Scott,Republican,40,68141
Addison,Lieutenant Governor,,Leicester,,Phil Scott,Republican,200,68141
Essex,Lieutenant Governor,,Lemington,,Phil Scott,Republican,28,68141
Addison,Lieutenant Governor,,Lincoln,,Phil Scott,Republican,324,68141
Windham,Lieutenant Governor,,Londonderry,,Phil Scott,Republican,280,68141
Orleans,Lieutenant Governor,,Lowell,,Phil Scott,Republican,207,68141
Windsor,Lieutenant Governor,,Ludlow,,Phil Scott,Republican,443,68141
Essex,Lieutenant Governor,,Lunenburg,,Phil Scott,Republican,238,68141
Caledonia,Lieutenant Governor,,Lyndon,,Phil Scott,Republican,961,68141
Essex,Lieutenant Governor,,Maidstone,,Phil Scott,Republican,43,68141
Bennington,Lieutenant Governor,,Manchester,,Phil Scott,Republican,907,68141
Windham,Lieutenant Governor,,Marlboro,,Phil Scott,Republican,83,68141
Washington,Lieutenant Governor,,Marshfield,,Phil Scott,Republican,363,68141
Rutland,Lieutenant Governor,,Mendon,,Phil Scott,Republican,313,68141
Addison,Lieutenant Governor,,Middlebury,,Phil Scott,Republican,1045,68141
Washington,Lieutenant Governor,,Middlesex,,Phil Scott,Republican,518,68141
Rutland,Lieutenant Governor,,Middletown Springs,,Phil Scott,Republican,207,68141
Chittenden,Lieutenant Governor,,Milton,Chittenden 10,Phil Scott,Republican,1851,68141
Chittenden,Lieutenant Governor,,Milton,Grand Isle-Chittenden,Phil Scott,Republican,318,68141
Addison,Lieutenant Governor,,Monkton,,Phil Scott,Republican,551,68141
Franklin,Lieutenant Governor,,Montgomery,,Phil Scott,Republican,220,68141
Washington,Lieutenant Governor,,Montpelier,,Phil Scott,Republican,1558,68141
Washington,Lieutenant Governor,,Moretown,,Phil Scott,Republican,448,68141
Orleans,Lieutenant Governor,,Morgan,,Phil Scott,Republican,173,68141
Lamoille,Lieutenant Governor,,Morristown,,Phil Scott,Republican,1164,68141
Rutland,Lieutenant Governor,,Mount Holly,,Phil Scott,Republican,319,68141
Rutland,Lieutenant Governor,,Mount Tabor,,Phil Scott,Republican,44,68141
Addison,Lieutenant Governor,,New Haven,,Phil Scott,Republican,522,68141
Caledonia,Lieutenant Governor,,Newark,,Phil Scott,Republican,135,68141
Orange,Lieutenant Governor,,Newbury,,Phil Scott,Republican,371,68141
Windham,Lieutenant Governor,,Newfane,,Phil Scott,Republican,221,68141
Orleans,Lieutenant Governor,,Newport City,,Phil Scott,Republican,734,68141
Orleans,Lieutenant Governor,,Newport Town,,Phil Scott,Republican,326,68141
Grand Isle,Lieutenant Governor,,North Hero,,Phil Scott,Republican,307,68141
Washington,Lieutenant Governor,,Northfield,,Phil Scott,Republican,1092,68141
Essex,Lieutenant Governor,,Norton,,Phil Scott,Republican,35,68141
Windsor,Lieutenant Governor,,Norwich,,Phil Scott,Republican,323,68141
Orange,Lieutenant Governor,,Orange,,Phil Scott,Republican,296,68141
Addison,Lieutenant Governor,,Orwell,,Phil Scott,Republican,317,68141
Addison,Lieutenant Governor,,Panton,,Phil Scott,Republican,161,68141
Rutland,Lieutenant Governor,,Pawlet,,Phil Scott,Republican,285,68141
Caledonia,Lieutenant Governor,,Peacham,,Phil Scott,Republican,192,68141
Bennington,Lieutenant Governor,,Peru,,Phil Scott,Republican,76,68141
Rutland,Lieutenant Governor,,Pittsfield,,Phil Scott,Republican,115,68141
Rutland,Lieutenant Governor,,Pittsford,,Phil Scott,Republican,721,68141
Washington,Lieutenant Governor,,Plainfield,,Phil Scott,Republican,228,68141
Windsor,Lieutenant Governor,,Plymouth,,Phil Scott,Republican,158,68141
Windsor,Lieutenant Governor,,Pomfret,,Phil Scott,Republican,237,68141
Rutland,Lieutenant Governor,,Poultney,,Phil Scott,Republican,587,68141
Bennington,Lieutenant Governor,,Pownal,,Phil Scott,Republican,507,68141
Rutland,Lieutenant Governor,,Proctor,,Phil Scott,Republican,352,68141
Windham,Lieutenant Governor,,Putney,,Phil Scott,Republican,200,68141
Orange,Lieutenant Governor,,Randolph,,Phil Scott,Republican,1008,68141
Windsor,Lieutenant Governor,,Reading,,Phil Scott,Republican,131,68141
Bennington,Lieutenant Governor,,Readsboro,,Phil Scott,Republican,108,68141
Franklin,Lieutenant Governor,,Richford,,Phil Scott,Republican,317,68141
Chittenden,Lieutenant Governor,,Richmond,,Phil Scott,Republican,951,68141
Addison,Lieutenant Governor,,Ripton,,Phil Scott,Republican,85,68141
Windsor,Lieutenant Governor,,Rochester,,Phil Scott,Republican,220,68141
Windham,Lieutenant Governor,,Rockingham,,Phil Scott,Republican,503,68141
Washington,Lieutenant Governor,,Roxbury,,Phil Scott,Republican,167,68141
Windsor,Lieutenant Governor,,Royalton,,Phil Scott,Republican,542,68141
Bennington,Lieutenant Governor,,Rupert,,Phil Scott,Republican,154,68141
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-1,Phil Scott,Republican,1105,68141
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-2,Phil Scott,Republican,782,68141
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-3,Phil Scott,Republican,459,68141
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-4,Phil Scott,Republican,731,68141
Rutland,Lieutenant Governor,,Rutland Town,,Phil Scott,Republican,1248,68141
Caledonia,Lieutenant Governor,,Ryegate,,Phil Scott,Republican,290,68141
Addison,Lieutenant Governor,,Salisbury,,Phil Scott,Republican,200,68141
Bennington,Lieutenant Governor,,Sandgate,,Phil Scott,Republican,65,68141
Bennington,Lieutenant Governor,,Searsburg,,Phil Scott,Republican,14,68141
Bennington,Lieutenant Governor,,Shaftsbury,,Phil Scott,Republican,582,68141
Windsor,Lieutenant Governor,,Sharon,,Phil Scott,Republican,252,68141
Caledonia,Lieutenant Governor,,Sheffield,,Phil Scott,Republican,141,68141
Chittenden,Lieutenant Governor,,Shelburne,Chittenden 5-1,Phil Scott,Republican,879,68141
Chittenden,Lieutenant Governor,,Shelburne,Chittenden 5-2,Phil Scott,Republican,806,68141
Franklin,Lieutenant Governor,,Sheldon,,Phil Scott,Republican,363,68141
Addison,Lieutenant Governor,,Shoreham,,Phil Scott,Republican,258,68141
Rutland,Lieutenant Governor,,Shrewsbury,,Phil Scott,Republican,303,68141
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-1,Phil Scott,Republican,811,68141
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-2,Phil Scott,Republican,985,68141
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-3,Phil Scott,Republican,614,68141
